0,1,2,3,4,5,6
0.42383,0.20099,0.02832,746.49693,837.99989,7690.59326,-12.99899
0.41464,0.19686,0.02148,695.1904,785.6898,12571.64941,-13.13716
0.39304,0.17634,0.02637,665.75961,763.69551,9890.66699,-12.66231
0.34402,0.16307,0.03418,689.68583,771.32636,14584.15234,-12.96196
0.33469,0.16629,0.03516,700.29242,796.2089,13618.82812,-14.17919
0.33469,0.14908,0.03418,670.25126,842.27455,24602.89258,-13.53513
0.28891,0.11628,0.03711,698.93888,878.10485,19840.64062,-13.81427
0.60205,0.1758,0.04883,892.33033,1176.36411,4119.99219,-9.2497
0.60205,0.22543,0.06152,1466.23565,1553.70572,148.19423,-7.30094
0.59372,0.20026,0.05859,1152.23944,1392.46478,623.03375,-8.81729
0.45282,0.16184,0.06055,1100.22516,1211.11624,518.19226,-7.31743
0.41153,0.15738,0.07422,1112.63428,1159.86434,853.41766,-6.94042
0.35175,0.1644,0.06055,1002.46998,1117.09376,1584.52136,-10.3014
0.25592,0.12587,0.03027,643.13587,985.39742,11079.61621,-9.99215
0.1218,0.06034,0.02734,677.15184,1061.55933,4232.38086,-8.38942
0.11893,0.06201,0.03223,790.67543,1226.72442,1723.51636,-4.90113
0.11426,0.06941,0.02637,691.76775,1181.73371,4702.32031,-4.42141
0.1102,0.05635,0.02246,590.29071,1030.30171,9448.15234,-4.8081
0.08844,0.03521,0.02148,531.24912,917.68927,14153.38574,-3.44768
0.0694,0.0251,0.02148,635.49396,1062.39054,6644.4541,-2.85929
0.05905,0.02055,0.03516,736.59865,1317.73277,3217.48853,-3.50292
0.10825,0.03583,0.04883,1461.51249,2250.75266,196.96777,-4.41606
0.22321,0.07087,0.05957,2099.20485,2230.11824,15.54291,-4.56817
0.42184,0.13807,0.0791,2396.51038,2351.8332,12.87453,-7.56785
0.77493,0.23423,0.1084,2279.93462,2049.68658,10.02047,-8.8542
0.85495,0.31759,0.12305,2357.84114,1889.85647,6.69889,-6.70095
0.85495,0.33502,0.15625,2432.43058,1647.21044,4.58203,-1.38633
0.82285,0.28617,0.19824,2709.51758,1711.97051,2.85275,0.61283
0.65396,0.21705,0.1875,2863.6436,1770.88456,1.45532,-1.49053
0.77768,0.26429,0.17676,2280.51892,1798.81821,8.66661,-9.21894
0.77768,0.32496,0.19824,2752.81407,1817.88084,2.42566,-3.18287
0.75278,0.30502,0.20508,3053.09759,2019.79273,3.45832,-2.62121
0.70166,0.3072,0.17188,2704.42505,1972.08586,5.65608,-5.86738
0.66159,0.3001,0.14258,2528.17768,1934.56947,5.14914,-5.96929
0.49445,0.21897,0.11914,2358.10692,1991.77851,9.47241,-6.55822
0.41052,0.11915,0.10156,2317.84752,1965.57562,7.65999,-3.68607
0.16129,0.07203,0.08984,2265.82017,2056.33397,8.18571,-2.94024
0.38998,0.10287,0.08203,2033.06613,2060.12344,17.97994,-1.92802
0.64255,0.21572,0.09082,2044.75716,2065.04583,12.04872,-5.17104
0.67529,0.31193,0.10449,2498.36397,2107.329,6.35362,-4.99737
0.67899,0.33189,0.12012,2474.23077,2048.2082,7.30766,-2.1665
0.70206,0.32926,0.14844,2580.66773,2031.68504,5.21233,-1.35396
0.70206,0.33435,0.15918,2708.93256,2023.11538,4.18582,0.34169
0.66238,0.31715,0.13281,2490.26898,1963.75259,7.59074,-2.57673
0.61789,0.28667,0.13379,2650.69184,1974.44567,6.28713,-8.44792
0.51102,0.19826,0.13867,2348.90072,1830.03017,8.47525,-8.45349
0.36319,0.06212,0.09766,2335.19943,1964.70242,8.95244,-12.65238
0.07257,0.0281,0.06836,1417.26065,1716.09906,90.58141,-12.85482
0.0506,0.01523,0.08496,1859.07033,1955.52133,32.6258,-6.64737
0.18997,0.02833,0.11328,1985.03131,1873.31379,13.70115,-4.80172
0.18997,0.05801,0.21387,4189.58715,2455.33026,0.55703,-1.76787
0.18552,0.06385,0.36035,4469.45873,1999.88852,0.21296,-1.4258
0.32803,0.13553,0.37402,4549.19969,2033.571,0.32418,-6.01369
0.54886,0.23992,0.20703,2505.14562,2250.52556,13.61186,-6.32862
0.54886,0.25421,0.07812,2442.01943,1938.04533,12.46953,-5.60577
0.50131,0.23122,0.10059,2073.23802,1788.59995,17.97459,-3.36304
0.50131,0.22602,0.12793,2181.46098,1723.75524,15.03028,-4.50285
0.45404,0.16611,0.1123,2299.38687,1730.6372,12.23672,-11.06637
0.24304,0.07982,0.09277,2166.96917,1986.2717,25.65458,-11.73523
0.07724,0.02638,0.10742,2312.95178,2419.36544,18.55628,-6.88381
0.12677,0.03965,0.16211,2945.15445,2656.27474,7.89681,-0.88899
0.21155,0.09196,0.16797,3520.53919,2729.24414,4.12628,-1.75818
0.30746,0.13405,0.11914,2649.9144,2284.82033,9.74015,-7.92407
0.30746,0.13785,0.11328,2622.51435,2168.87602,7.33512,-5.80817
0.29895,0.11269,0.11914,2179.95525,1940.69753,13.98208,-4.78803
0.26929,0.09101,0.10352,1998.61843,1883.73181,17.32322,-7.14439
0.26929,0.07609,0.07422,1784.64308,1937.24077,40.72618,-6.89543
0.15033,0.06982,0.05664,1318.67081,1742.43731,193.71043,-5.1718
0.19989,0.08759,0.05664,1558.61598,1883.60696,144.73595,-2.28004
0.23026,0.10954,0.06543,1639.60159,1972.69846,128.46323,-2.73245
0.23026,0.11632,0.05566,1713.86559,2014.21765,114.60073,-2.6938
0.21451,0.10909,0.03223,1791.25879,2123.79208,44.30656,-2.99381
0.18423,0.10606,0.03418,1667.31344,2077.46041,47.93651,1.19238
0.18665,0.09109,0.03223,1682.16153,2199.3636,73.32606,-2.65233
0.26215,0.0906,0.03711,1641.68176,1991.90164,102.18741,-1.78524
0.26215,0.11876,0.0625,1694.66257,1704.98343,49.87863,-5.0533
0.24637,0.11937,0.05664,1989.26244,1942.60335,36.07264,-4.4968
0.17508,0.10123,0.06934,2208.06801,2047.49918,19.87605,-4.07146
0.17508,0.08713,0.10547,2290.51801,2058.57615,13.53487,-3.44982
0.12115,0.07609,0.08301,2134.24415,1994.16212,16.82894,-9.19155
0.10062,0.07112,0.05859,1867.45886,2074.4507,33.54045,-7.83695
0.18817,0.08139,0.06445,1950.74306,2083.48803,38.95599,-8.00056
0.20425,0.09959,0.08691,2143.84841,1989.05327,22.25106,-11.722
0.20425,0.10486,0.10352,2442.37221,2174.52416,16.50398,-8.35068
0.19864,0.10977,0.09082,2332.14573,2168.84226,26.75482,-2.13596
0.17859,0.1145,0.07812,2227.31813,2098.37897,27.8899,-2.02636
0.2001,0.11335,0.07617,2462.80014,2292.58218,20.21788,-2.52702
0.24261,0.11694,0.08203,2245.15359,2221.8296,23.65314,-4.22354
0.25793,0.12653,0.08008,2192.32912,2180.41498,24.20575,-7.62229
0.25793,0.12498,0.06641,2247.84392,2212.30091,32.5429,-10.08999
0.21783,0.09455,0.0791,2043.87097,2165.90015,39.81251,-5.98231
0.13901,0.06531,0.08398,2158.8654,2163.99807,23.32458,-5.66228
0.08417,0.0629,0.05371,1847.97111,2050.51762,36.22924,-4.01404
0.08154,0.05653,0.0459,1859.1632,2111.42438,43.4294,-8.01749
0.30176,0.08354,0.04688,1770.06213,2064.14605,45.15921,-6.19599
0.30176,0.09894,0.06836,1917.95273,2096.01332,32.32309,-5.9708
0.18729,0.09105,0.08496,2125.83085,2159.9386,23.88032,-5.72101
0.14941,0.09364,0.08398,2207.56831,2210.9343,22.88991,-8.87994
0.14716,0.09734,0.09961,2067.32935,2065.69685,25.16667,-7.9994
0.15121,0.09464,0.09863,2143.59161,2080.06167,18.70473,-6.5457
0.15121,0.09197,0.09766,2133.20701,2043.48152,15.72287,-10.04353
0.12964,0.08638,0.10156,2353.17991,2129.67556,14.16936,-11.90722
0.16025,0.08465,0.08789,2410.7335,2074.35917,14.55301,-10.36381
0.16025,0.09157,0.06641,2336.93156,2049.28868,15.43118,-9.59237
0.14816,0.09148,0.05859,1946.99997,1913.23644,39.87479,-9.28158
0.12323,0.08297,0.06738,2129.39166,2027.78371,28.15108,-6.73215
0.11597,0.07799,0.07617,2425.62846,2139.72385,17.6158,-6.54036
0.09744,0.0751,0.06836,2443.16169,2183.0723,19.06058,-9.43318
0.09625,0.05623,0.05469,2260.34353,2307.27745,26.06346,-9.38708
0.07126,0.03916,0.04297,2276.69772,2421.45007,24.32851,-7.36666
0.07681,0.04176,0.0293,1685.99806,2181.30071,95.90381,-8.22151
0.07681,0.03708,0.02148,1028.9212,1635.45468,580.96039,-2.49395
0.06674,0.03165,0.02539,1139.99133,1760.0481,363.6846,-0.10788
0.06339,0.03012,0.02832,1307.44621,1853.89268,206.28603,2.71889
0.06339,0.02605,0.02832,1105.27484,1694.25103,505.51447,-0.0559
0.05469,0.02444,0.02734,1373.11405,1638.28172,159.90073,-6.37238
0.05518,0.02738,0.04102,1284.6707,1716.36413,139.12274,-2.42705
0.06897,0.03468,0.04297,1213.4343,1686.20322,188.32579,0.80925
0.06897,0.03378,0.02539,864.33289,1475.80895,766.46814,-1.44907
0.06747,0.03289,0.01953,965.20422,1632.71189,388.6864,-2.11892
0.08301,0.04083,0.01855,1046.31184,1621.68544,412.47943,2.12444
0.08301,0.04326,0.02441,1006.35503,1489.16105,966.47223,-1.62712
0.47577,0.12482,0.02734,986.2748,1585.26277,487.59857,-3.10098
0.47577,0.16248,0.0332,1564.23754,1944.42515,108.20293,-8.02203
0.35751,0.129,0.03125,1115.71362,1571.79757,589.95288,-7.12784
0.18631,0.08542,0.03418,953.4349,1328.90655,827.91382,-4.2624
0.16379,0.07932,0.04395,1173.2569,1458.99263,220.13252,-2.75773
0.16379,0.08153,0.03418,1114.95868,1516.06144,347.09543,-5.10287
0.14529,0.07395,0.02539,816.87258,1353.45123,983.15076,-1.2849
0.16876,0.07682,0.01953,715.76355,1315.83852,1329.63599,2.17374
0.16876,0.07539,0.02051,798.21478,1395.63259,897.90607,3.70002
0.13095,0.06462,0.02441,847.29463,1444.0075,752.94617,4.89012
0.12076,0.05304,0.02344,872.35657,1514.63496,464.86191,3.08362
0.10037,0.04185,0.0332,837.02551,1499.62787,716.65149,1.38065
0.10538,0.0391,0.03809,1157.52217,1783.03793,142.95258,0.92686
0.10538,0.03987,0.02832,958.58867,1605.95327,514.41467,-0.00298
0.0932,0.031,0.01953,1025.03971,1629.75429,382.04782,-0.32777
0.05322,0.02303,0.01367,1067.99503,1693.13065,459.46039,1.10912
0.05414,0.02355,0.01953,908.6395,1478.88223,1164.0968,0.47323
0.05414,0.02126,0.02441,793.06723,1351.73768,4108.39551,-1.27889
0.23203,0.06359,0.02539,915.66121,1477.43217,2297.23462,-4.29784
0.56628,0.17105,0.03711,1228.96415,1396.82537,129.6705,-8.9865
0.56628,0.1965,0.03418,965.84308,1249.20609,490.9805,-8.77157
0.3876,0.15983,0.02832,665.78706,872.25164,4109.7832,-8.20051
0.34338,0.14495,0.03418,633.38525,834.18619,8272.99414,-5.91015
0.34338,0.12648,0.03418,573.82264,784.27574,18643.77734,-7.76805
0.33267,0.1265,0.03418,535.12231,730.76365,46396.67188,-5.23797
0.31711,0.12036,0.03223,531.4797,731.01145,66525.63281,-6.50022
0.31421,0.12866,0.0293,761.06598,1050.93118,1491.45215,-4.60574
0.33603,0.14177,0.02539,675.60623,971.37776,2188.05322,-6.16506
0.48602,0.14882,0.02148,487.30545,806.03026,13192.52148,-3.89386
0.60388,0.25094,0.02051,676.58705,1036.81279,4563.54688,-8.9586
0.60388,0.29197,0.02344,1198.75227,1608.1074,653.78009,-8.95898
0.5062,0.22884,0.02344,601.90204,946.86269,17487.96289,-9.17974
0.4101,0.20445,0.01855,694.1453,983.07273,12638.41504,-4.30627
0.4101,0.19095,0.01855,623.81947,921.54115,21564.82031,-5.3067
0.2655,0.13936,0.01953,614.69237,933.73465,17051.56055,-5.42376
0.30698,0.14365,0.01855,694.00653,993.01131,8689.18262,-4.50777
0.33133,0.15674,0.01855,567.76648,878.51699,36839.11719,-4.84888
0.34122,0.16502,0.01953,838.57483,1168.74342,2440.1084,-6.78477
0.34122,0.15394,0.01953,690.82764,1051.05769,4689.21191,-6.46654
0.26019,0.10177,0.02246,688.40527,1038.37159,3514.99268,-6.95504
0.22705,0.09055,0.03223,788.86657,1061.57241,1744.50012,-5.06861
0.22705,0.09202,0.03223,654.37683,930.75402,4974.20068,-5.58085
0.25327,0.08137,0.03125,734.49652,986.81238,2704.58618,-5.52358
0.25327,0.10715,0.03711,754.22086,990.4366,5697.36377,-7.45174
0.22803,0.10196,0.0293,811.48957,1051.78018,2253.8606,-11.24029
0.65182,0.24357,0.02441,533.35586,908.99255,18362.05469,-11.04936
0.65182,0.29893,0.02441,890.13037,1262.92882,3121.771,-7.02491
0.56342,0.21091,0.02246,692.60944,1036.92136,9291.43555,-7.2059
0.37207,0.15499,0.02832,763.70082,1015.23954,5121.83105,-6.87655
0.37207,0.1535,0.03027,798.75519,1011.38938,3343.26904,-5.95717
0.33231,0.13882,0.03223,728.70056,942.85301,5927.12207,-6.56798
0.28857,0.12598,0.03906,705.17885,927.04353,7262.50928,-6.41255
0.27057,0.11529,0.03809,693.32779,886.7685,6703.72119,-7.99233
0.19766,0.09952,0.03027,713.33417,978.74374,6975.69775,-7.44177
0.17694,0.09373,0.03613,891.50019,1366.67273,2694.70776,-5.87723
0.1832,0.09383,0.0459,803.22235,1070.75237,7072.57471,-4.42073
0.29996,0.09266,0.0498,742.2127,937.90274,12304.13379,-6.54462
0.5466,0.1629,0.04785,766.75172,993.23931,5625.78467,-6.47045
0.5466,0.21158,0.04297,1820.24001,1979.48817,68.21744,-5.91097
0.39227,0.20226,0.04395,1220.22119,1413.10263,371.32083,-7.96987
0.42316,0.18131,0.04102,989.73409,1166.44706,1295.35791,-8.20391
0.42316,0.16654,0.04297,966.25899,1136.21549,1266.60107,-7.1212
0.37161,0.16902,0.0498,968.76875,1090.80121,1493.29749,-7.69864
0.29523,0.15308,0.04102,760.95022,1007.90432,5307.3418,-8.31428
0.2644,0.11165,0.02441,577.70781,895.3975,16456.51367,-6.60185
0.2316,0.08659,0.02148,543.29337,880.09428,14368.48242,-4.31522
0.14032,0.07268,0.02441,636.52297,1052.95086,7066.44092,-3.30818
0.10983,0.06593,0.02344,583.95477,1073.17315,10007.52441,-1.96748
0.10925,0.05774,0.02246,818.4837,1364.4989,671.37329,-0.95068
0.09927,0.04618,0.03027,919.8495,1464.41329,335.87604,-1.26648
0.09927,0.04876,0.03418,1329.64686,1641.09028,56.95654,0.6387
0.11325,0.05771,0.03809,1557.30606,1713.05244,19.8168,-1.84601
0.13956,0.06674,0.06738,1831.28217,1789.20134,9.05175,-2.32026
0.25803,0.0857,0.12305,2039.4497,1657.16493,4.09754,-3.2667
0.57474,0.17397,0.14746,2077.30019,1643.8511,3.6329,-6.07142
0.88599,0.30926,0.12109,2030.20641,1637.77104,4.30128,-8.34351
0.92093,0.41226,0.10156,1935.76868,1667.44365,12.11633,-7.076
0.92093,0.4245,0.0957,1872.50815,1741.36836,23.88301,-5.31638
0.78424,0.39649,0.08594,1854.81552,1670.64207,21.69164,-0.82398
0.78079,0.38491,0.07715,2012.35682,1793.19026,26.1706,-5.20035
0.75064,0.38431,0.08594,1910.69043,1800.36738,29.88588,-5.56903
0.6698,0.39005,0.10059,1917.54581,1850.14139,48.51304,-7.32162
0.66779,0.35752,0.09375,2008.70958,1913.60574,41.47543,-7.08602
0.62677,0.30336,0.09766,2106.89332,2003.23046,28.92443,-9.50068
0.62045,0.23613,0.11523,2221.86711,1944.93521,19.65639,-6.87491
0.48117,0.18149,0.11816,2157.95953,1873.58719,20.57863,-5.03389
0.65604,0.23125,0.12988,2068.71561,1825.86507,18.68634,-8.71636
0.65604,0.25351,0.11816,2132.96976,1921.30677,10.75916,-7.32925
0.51846,0.22865,0.09766,2087.73304,2029.03722,14.5902,-5.31902
0.51846,0.21734,0.11328,2387.65183,2033.89277,8.16669,-4.90302
0.47861,0.21939,0.1123,2266.82949,2019.78925,7.51144,-6.34692
0.47861,0.20739,0.09375,1943.41844,1977.50623,20.84629,-10.20786
0.46478,0.17658,0.07324,1530.29679,1703.07778,48.91227,-13.18436
0.39255,0.15118,0.05469,1385.88485,1693.57002,130.59428,-10.75019
0.3356,0.13947,0.04297,1292.36364,1708.86337,133.61723,-7.97785
0.4437,0.15804,0.04785,1296.16459,1756.69214,154.9267,-14.60196
0.54199,0.23258,0.07129,1473.66061,1899.25484,110.71526,-10.86811
0.79254,0.34575,0.08691,1881.1584,1984.74263,31.22202,-11.06285
0.79254,0.42522,0.08691,2066.50637,2059.97288,30.33552,-9.04663
0.71817,0.41449,0.08594,2088.08537,1856.91879,28.17914,-5.89672
0.6976,0.36835,0.09375,2152.82183,1877.21774,29.86024,-5.69999
0.66718,0.35825,0.10254,2094.49485,1876.70432,26.29741,-2.60036
0.6618,0.36058,0.10449,1992.24395,1786.99734,21.98795,-3.61902
0.66843,0.36051,0.10254,1949.83425,1751.66648,21.62251,-8.2148
0.66843,0.36761,0.10254,2050.19068,1835.30793,22.38172,-9.80095
0.63397,0.38147,0.10449,2075.62577,1774.14356,17.2961,-8.03364
0.65485,0.37945,0.10449,2077.09227,1747.46368,17.30029,-5.09791
0.65485,0.34823,0.10645,2113.41306,1827.84932,14.384,-4.0639
0.61038,0.31873,0.12012,2185.51658,1801.08198,16.47173,-5.56041
0.64127,0.32446,0.11426,2259.64815,2011.10159,14.19715,-8.09881
0.67154,0.3538,0.10059,2191.37568,1939.54075,22.28091,-4.22646
0.67154,0.37966,0.11523,2272.16526,1952.52914,28.93407,-2.33384
0.65567,0.38515,0.11523,2350.06752,2102.99792,28.84331,-2.58911
0.65295,0.37201,0.10352,2353.02323,2074.65275,33.43278,-3.72987
0.64795,0.34477,0.09473,2203.71036,2050.20901,25.23805,-5.15132
0.60153,0.31687,0.08301,2145.06577,2067.87179,22.87774,-5.98732
0.55042,0.30055,0.07227,1886.94713,1956.23181,48.04895,-6.14859
0.53043,0.27393,0.07812,1951.78192,1992.49892,42.30558,-7.66603
0.5065,0.23918,0.10352,2176.81897,2211.52562,17.51159,-11.17585
0.5065,0.2122,0.10938,2343.31231,2239.13118,12.91158,-11.57813
0.45078,0.18009,0.09277,1998.38032,2003.65238,19.28889,-8.83796
0.32858,0.14336,0.07129,1728.87732,1772.97245,34.79359,-9.44536
0.31271,0.11202,0.06641,1309.90648,1491.49828,219.07716,-7.53614
0.24323,0.10457,0.0625,1267.96478,1553.77079,260.77963,-8.60867
0.24323,0.09551,0.05273,1039.59107,1443.8351,779.26434,-5.95748
0.18433,0.08981,0.05273,996.27868,1443.78241,996.44714,-7.25204
0.22021,0.09368,0.05176,1102.05,1533.21611,775.67755,-7.01714
0.22021,0.09856,0.05176,1081.73713,1543.92757,805.99866,-9.30023
0.19995,0.10489,0.0459,1269.81387,1780.02598,387.85892,-12.05078
0.19891,0.10972,0.03613,1333.73787,1926.09555,295.58728,-10.02463
0.20511,0.11509,0.02734,1635.09758,2182.73127,135.37105,-10.07328
0.29559,0.13815,0.03125,1684.21819,2158.53197,122.16824,-10.23816
0.31424,0.15056,0.03711,1528.97266,2026.42215,137.56519,-11.84245
0.31424,0.13907,0.03906,1481.19297,2026.36162,125.54655,-8.87432
0.31543,0.13415,0.04492,1539.39065,2007.06363,117.23646,-12.51272
0.31543,0.1334,0.04395,1310.70767,1840.16895,231.75888,-12.40975
0.29938,0.13355,0.04688,1414.237,1965.94144,251.98483,-7.73874
0.29938,0.12881,0.0498,1345.68562,1852.30552,225.81148,-7.85181
0.27097,0.11222,0.04492,1113.00769,1674.43519,658.85248,-7.05715
0.2695,0.11919,0.04395,1455.22342,1971.54714,124.53146,-7.13102
0.2695,0.12225,0.03613,1186.33685,1770.36669,423.48944,-4.33077
0.30099,0.14929,0.03418,1132.6316,1721.27229,480.55157,-4.5047
0.30099,0.15815,0.03516,1525.74328,1942.99879,234.36346,-9.40725
0.27271,0.11657,0.04395,1423.72479,1876.87667,137.86761,-9.2448
0.24176,0.10252,0.05566,1205.47615,1717.4901,214.26143,-5.78178
0.24176,0.1104,0.04688,1250.53338,1769.67658,150.24135,-1.02586
0.21341,0.09618,0.04492,1135.63296,1628.94217,357.29529,-2.86799
0.15204,0.06775,0.05566,1069.59804,1531.02664,364.08875,-5.89561
0.12671,0.05465,0.04297,935.70178,1583.46478,339.38702,-1.07334
0.10538,0.04754,0.02832,837.22764,1463.98344,921.07495,1.04659
0.06799,0.04345,0.02441,885.87047,1475.69079,672.7149,-0.17932
0.0946,0.04599,0.02246,758.29955,1348.07347,1428.22046,-3.61205
0.0946,0.04333,0.02637,755.38805,1354.51718,1102.78833,-2.06745
0.0759,0.0417,0.02637,707.25254,1301.07158,1866.76074,1.26695
0.07227,0.04313,0.02539,917.04451,1456.10674,849.38196,1.99125
0.08466,0.04383,0.0293,950.48181,1435.11251,796.83478,-1.929
0.09351,0.04564,0.03223,854.0337,1451.05748,1322.51697,-2.10455
0.09351,0.04902,0.02441,871.37004,1472.28975,778.4552,-3.27404
0.09235,0.05514,0.02148,805.71709,1396.63069,1741.0675,-0.94746
0.11206,0.05454,0.02051,827.61888,1392.86738,1305.47388,-1.46533
0.23395,0.084,0.02148,782.67589,1366.76876,1775.10095,-3.05235
0.23395,0.10592,0.03516,1019.95576,1392.82842,409.01392,-6.7349
0.19931,0.08701,0.03711,622.99608,1075.42931,3550.48779,-4.97116
0.18362,0.06681,0.02832,729.61734,1212.25589,2174.41138,-4.99906
0.18362,0.06332,0.02832,647.27897,1135.61669,3627.29663,-4.47676
0.12637,0.05659,0.03027,671.56025,1161.06228,5388.76172,-2.24802
0.15179,0.06199,0.02637,748.80536,1263.54521,2911.53931,-1.26979
0.15179,0.06021,0.02734,806.8587,1520.80546,2412.96436,-0.88394
0.15833,0.06428,0.02734,792.55383,1249.28491,2032.03796,-3.45262
0.29608,0.10327,0.02441,774.61031,1493.64187,2625.8418,-2.26091
0.45203,0.15386,0.03418,1746.03498,2093.9159,51.33516,-2.82684
0.45203,0.19487,0.03711,1136.1558,1630.86217,344.37949,-3.55299
0.36646,0.18678,0.02832,1110.23016,1619.82985,546.40631,-4.21168
0.28357,0.1566,0.02734,1219.80711,1714.39789,327.78503,-3.88882
0.28357,0.13035,0.02832,1229.92445,1764.88687,228.0722,-0.57418
0.25757,0.1242,0.03223,1302.5298,1802.93955,247.5638,-1.86304
0.25757,0.12504,0.03223,1309.76661,1753.12037,270.43802,-2.23453
0.2489,0.10838,0.02441,1198.7174,1663.95321,322.12289,-0.08815
0.2489,0.10565,0.03223,1244.58994,1710.00097,230.20438,-0.85517
0.25836,0.10909,0.03125,1249.07338,1695.85453,211.35583,-4.20639
0.25836,0.10006,0.02637,1216.37528,1559.04169,352.25821,-5.27258
0.22421,0.08491,0.03027,1393.80298,1691.15833,146.19403,-4.97796
0.22421,0.09683,0.03613,1288.09493,1548.82009,142.57013,-2.5788
0.21344,0.10281,0.04004,1256.23342,1442.26031,153.68767,-2.86765
0.18439,0.09611,0.03418,1046.20305,1403.71701,545.22217,-0.42973
0.18311,0.08198,0.03027,1107.48877,1593.17856,577.37183,-2.21632
0.18134,0.08357,0.04297,1414.15588,2107.04629,208.18213,-5.19299
0.26367,0.11617,0.04785,1465.98904,2026.32828,161.59831,-9.89152
0.26367,0.1178,0.03906,1291.86096,1824.83854,375.04688,-9.66298
0.21036,0.10094,0.03418,1357.93588,1836.47553,184.62088,-7.76286
0.21036,0.09815,0.02832,1458.01155,1921.63449,167.46812,-6.17274
0.18439,0.08446,0.0459,1305.35518,1726.61218,199.07524,-7.04421
0.18204,0.06591,0.05664,1592.29501,1860.56423,61.58031,-8.80667
0.13629,0.05976,0.05273,1606.39555,1952.12772,109.11775,-8.89769
0.13629,0.06853,0.0459,1421.57444,1904.93534,85.47431,-5.90417
0.1525,0.0768,0.02734,1370.05198,1869.15807,133.3651,2.23788
0.45593,0.14644,0.02246,1213.22744,1732.5003,220.89156,-7.08827
0.45593,0.20231,0.03516,1634.7433,1829.05219,102.3168,-8.77168
0.43259,0.20087,0.04883,1513.82165,1912.87949,141.1274,-11.92179
0.41843,0.1828,0.05176,1461.1317,1850.73622,76.05154,-6.05384
0.39008,0.16689,0.06152,1476.58626,1740.71269,57.04398,-7.0729
0.3233,0.15295,0.07422,1360.6299,1595.19349,55.35301,-7.01771
0.3233,0.14707,0.07324,1256.29187,1588.96038,75.41934,-7.82441
0.29831,0.13512,0.05566,1422.06844,1696.65608,41.2865,-6.65312
0.27658,0.13021,0.05273,1357.53617,1749.40182,47.24063,-5.45761
0.23431,0.11508,0.05957,1377.54147,1756.20581,41.81929,-6.56265
0.23431,0.09448,0.06152,1488.59949,1825.03372,40.44266,-5.74078
0.17804,0.08463,0.06055,1484.42648,1857.22423,46.64269,-2.93774
0.14404,0.071,0.06641,1762.28737,1936.34588,34.84602,-5.52331
0.13394,0.06769,0.05371,1708.97975,1973.75646,39.967,-6.83224
0.14783,0.08261,0.04492,1659.93135,1901.31679,42.07019,-6.35656
0.20581,0.1067,0.0498,1393.69275,1761.17624,91.44235,-6.35228
0.207,0.12098,0.04883,1152.50717,1450.90998,114.38739,-5.28041
0.21472,0.11659,0.06348,1268.99696,1542.81944,74.5438,-4.54485
0.23956,0.11212,0.07422,1279.2217,1569.54405,59.35521,-2.52999
0.28879,0.14074,0.07715,1249.98157,1491.02172,42.63673,-5.74772
0.28879,0.15043,0.05078,1201.71434,1438.84988,48.94429,-8.53131
0.24432,0.12612,0.03906,1219.30673,1484.71017,83.03735,-8.49667
0.1944,0.12248,0.04785,1238.99567,1490.34713,86.1607,-7.73408
0.21457,0.13583,0.04102,1191.26501,1451.16322,118.60296,-8.47972
0.25381,0.14138,0.04004,1064.80855,1436.58991,234.70483,-8.06416
0.25793,0.12767,0.04297,985.35289,1328.63109,327.14935,-6.08043
0.25793,0.11137,0.04297,944.27554,1349.30184,379.40521,-6.1836
0.2095,0.09893,0.04102,856.36727,1222.0128,505.32764,-6.21705
0.45914,0.15214,0.0332,829.38142,1233.05744,530.17218,-6.11388
0.48639,0.19264,0.04785,1673.25162,1816.76697,61.75231,-6.78654
0.48639,0.16196,0.05078,1011.35291,1429.31864,520.46301,-7.61006
0.30487,0.11927,0.02734,848.38427,1186.75151,558.1499,-6.12267
0.32315,0.10995,0.02539,778.94139,1182.33037,828.42883,-2.34422
0.32315,0.11918,0.02637,661.12487,1075.70288,1447.18628,-1.88045
0.30966,0.11619,0.02441,649.43469,1087.9475,2722.65771,-2.15912
0.30966,0.0937,0.0293,803.06719,1260.74309,1237.63013,-1.35463
0.20242,0.08117,0.03125,812.92236,1313.85955,1165.94702,0.09465
0.14435,0.07424,0.02637,854.12311,1355.20772,1008.11829,-2.46414
0.13403,0.07798,0.02148,907.50298,1506.15276,617.61304,-3.47527
0.13403,0.07227,0.02051,800.44339,1407.60083,1122.37842,-4.01894
0.10147,0.05044,0.02148,783.44857,1375.80262,1406.29358,0.10104
0.10147,0.05288,0.02051,1000.21981,1564.96593,567.74908,-0.3793
0.10132,0.05149,0.01953,1170.90464,1726.9023,248.68341,-2.36913
0.15729,0.06194,0.02246,1024.18104,1686.46262,300.10367,-2.75061
0.15729,0.07294,0.03516,1110.31428,1536.33643,458.47324,-5.31042
0.51627,0.16641,0.04199,1129.46229,1537.10061,350.09433,-8.69668
0.70996,0.32368,0.04102,1316.05954,1351.62115,453.34552,-8.31948
0.70996,0.33138,0.03906,1012.82474,1214.01038,1420.82715,-8.66955
0.49722,0.20595,0.04199,1009.27885,1175.43169,1312.86255,-4.56375
0.38321,0.1717,0.06738,1167.67527,1231.8221,659.68738,-5.25323
0.38321,0.16461,0.0752,1107.16529,1198.60297,802.13068,-3.9745
0.2872,0.12952,0.07324,1101.34168,1200.42227,878.70831,-8.26657
